record_id,enumerator_id,region,age,income,education,employment_status
HH-NORTH-4715,E-1159,Yorkshire,58,5108,GCSE,student
HH-SOUTH-6284,E-1061,East Midlands,66,25516,Degree,retired
HH-NORTH-6315,E-1147,Scotland,17,7572,PhD,unemployed
HH-LONDON-1017,E-1040,Scotland,72,8367,GCSE,student
HH-NORTH-3160,E-1146,North West,22,8725,GCSE,student
HH-NORTH-8447,E-1130,London,82,18027,PhD,retired
HH-YORKSHIRE-7411,E-1115,Scotland,38,116234,Degree,employed
HH-NORTH-3826,E-1049,Scotland,46,9840,Master,unemployed
HH-SOUTH-2459,E-1190,East Midlands,69,14597,Master,retired
HH-SCOTLAND-1630,E-1052,West Midlands,16,10125,No formal qualification,retired
HH-SOUTH-3188,E-1068,South West,51,6727,No formal qualification,student
HH-NORTH-3059,E-1146,Wales,33,2398,Master,student
HH-WALES-2773,E-1092,London,53,65784,No formal qualification,employed
HH-YORKSHIRE-2461,E-1115,North East,53,8818,Master,unemployed
HH-YORKSHIRE-3236,E-1007,North East,85,5225,PhD,student
HH-SOUTH-9420,E-1067,West Midlands,62,13055,A-level,retired
HH-SOUTH-9324,E-1120,Scotland,40,9329,PhD,unemployed
HH-EAST-9756,E-1186,East Midlands,23,2642,Master,student
HH-SOUTH-6842,E-1156,South West,23,6841,Degree,student
HH-EAST-2803,E-1171,East Midlands,72,14675,Degree,retired
HH-EAST-3953,E-1073,North East,18,52425,Degree,employed
HH-NORTH-9940,E-1039,Yorkshire,39,5432,A-level,student
HH-LONDON-8028,E-1153,Wales,57,22970,A-level,employed
HH-LONDON-1658,E-1046,London,18,6234,A-level,unemployed
HH-YORKSHIRE-2554,E-1036,Yorkshire,20,63206,PhD,employed
HH-NORTH-4792,E-1073,South West,21,5318,Master,unemployed
HH-NORTH-7840,E-1168,Wales,75,2375,Master,student
HH-WEST-5978,E-1129,London,66,49114,GCSE,employed
HH-LONDON-1120,E-1044,London,63,11594,A-level,retired
HH-LONDON-3234,E-1076,London,26,7463,A-level,student
HH-EAST-7240,E-1130,South East,57,90433,A-level,employed
HH-SCOTLAND-3848,E-1178,North West,24,90279,Master,employed
HH-LONDON-7315,E-1167,North East,78,37318,Master,retired
HH-WALES-6941,E-1138,West Midlands,42,8138,No formal qualification,student
HH-LONDON-5838,E-1099,London,47,5641,No formal qualification,unemployed
HH-WEST-6031,E-1081,West Midlands,69,36320,GCSE,employed
HH-SCOTLAND-4648,E-1031,East Midlands,26,118954,GCSE,employed
HH-WALES-1680,E-1170,South West,73,39565,GCSE,retired
HH-WEST-6053,E-1177,Yorkshire,61,11335,GCSE,retired
HH-NORTH-8159,E-1176,West Midlands,58,6087,Master,unemployed
HH-SOUTH-2193,E-1162,South West,70,38690,PhD,retired
HH-SOUTH-9215,E-1146,South West,49,2282,GCSE,student
HH-SOUTH-3333,E-1099,North West,36,8287,GCSE,student
HH-EAST-9581,E-1130,North East,18,37626,Master,retired
HH-SOUTH-7652,E-1001,Scotland,40,13233,Degree,retired
HH-YORKSHIRE-4731,E-1200,Scotland,76,343,Master,unemployed
HH-SCOTLAND-9708,E-1031,London,84,5756,Master,student
HH-SCOTLAND-8038,E-1167,South East,76,26868,GCSE,retired
HH-WEST-4755,E-1129,East Midlands,62,9004,Master,student
HH-NORTH-2007,E-1044,South East,27,24205,GCSE,retired
HH-WEST-7758,E-1011,Wales,74,23469,Master,retired
HH-SOUTH-6819,E-1173,Scotland,55,6469,PhD,unemployed
HH-SOUTH-1042,E-1148,West Midlands,70,12094,GCSE,retired
HH-SOUTH-6798,E-1036,North West,33,8558,Degree,unemployed
HH-EAST-8358,E-1152,West Midlands,26,3335,No formal qualification,student
HH-WEST-2841,E-1022,East Midlands,36,38114,A-level,employed
HH-SCOTLAND-9272,E-1110,Wales,32,5826,Degree,unemployed
HH-YORKSHIRE-6562,E-1014,East Midlands,77,17020,No formal qualification,retired
HH-NORTH-6991,E-1048,Yorkshire,26,59524,Master,employed
HH-EAST-2574,E-1161,South East,64,9333,Master,student
HH-SOUTH-1610,E-1046,Yorkshire,62,2657,Master,unemployed
HH-SOUTH-8166,E-1157,East Midlands,48,51445,GCSE,employed
HH-WALES-4826,E-1043,East Midlands,51,4235,Degree,student
HH-WEST-4061,E-1091,South West,18,26801,Master,retired
HH-WALES-8321,E-1150,East Midlands,55,4124,Degree,unemployed
HH-SOUTH-7866,E-1181,South East,41,792,Degree,unemployed
HH-NORTH-7412,E-1005,London,37,119849,No formal qualification,employed
HH-WALES-9160,E-1070,Wales,81,83058,PhD,employed
HH-SCOTLAND-6150,E-1089,North West,68,4990,GCSE,unemployed
HH-SOUTH-7105,E-1127,North East,49,7030,GCSE,unemployed
HH-SOUTH-5815,E-1109,North West,47,13094,PhD,retired
HH-NORTH-2531,E-1163,West Midlands,55,1939,Master,student
HH-EAST-9819,E-1088,West Midlands,67,3343,PhD,student
HH-SOUTH-6731,E-1067,Wales,64,2502,A-level,student
HH-NORTH-7754,E-1134,Wales,84,28007,Master,retired
HH-WEST-5598,E-1013,East Midlands,76,11804,GCSE,retired
HH-WALES-9690,E-1051,East Midlands,31,6386,PhD,student
HH-SOUTH-5130,E-1154,Yorkshire,51,32939,Master,retired
HH-EAST-4602,E-1044,South West,80,10131,Master,retired
HH-SCOTLAND-1071,E-1138,South East,46,3287,GCSE,student
HH-SOUTH-2166,E-1019,South West,16,5888,Degree,student
HH-SCOTLAND-3899,E-1118,North East,34,12823,A-level,retired
HH-SOUTH-4621,E-1073,North East,57,92246,A-level,employed
HH-EAST-5869,E-1167,London,57,4858,A-level,unemployed
HH-EAST-6300,E-1192,Wales,22,1008,GCSE,unemployed
HH-SCOTLAND-8937,E-1118,Wales,18,96346,Master,employed
HH-SCOTLAND-6692,E-1015,Yorkshire,36,30957,PhD,retired
HH-NORTH-2613,E-1078,West Midlands,32,53601,GCSE,employed
HH-WALES-1214,E-1168,North East,22,35086,GCSE,retired
HH-EAST-2931,E-1015,East Midlands,63,3493,Master,unemployed
HH-YORKSHIRE-7717,E-1122,West Midlands,28,9821,A-level,student
HH-WEST-6358,E-1043,West Midlands,23,9276,A-level,unemployed
HH-YORKSHIRE-8428,E-1043,London,65,70866,No formal qualification,employed
HH-SCOTLAND-9328,E-1076,West Midlands,50,44842,A-level,employed
HH-EAST-9380,E-1067,South West,69,18774,GCSE,retired
HH-YORKSHIRE-5863,E-1184,West Midlands,71,117332,No formal qualification,employed
HH-NORTH-4888,E-1183,Wales,44,108738,GCSE,employed
HH-WEST-7097,E-1017,North East,30,3227,Master,student
HH-YORKSHIRE-7072,E-1157,Scotland,69,109084,Master,employed
HH-NORTH-3925,E-1083,East Midlands,19,5407,GCSE,unemployed
HH-SCOTLAND-2883,E-1172,South West,72,38272,PhD,employed
HH-SOUTH-5318,E-1009,West Midlands,72,8794,No formal qualification,student
HH-LONDON-3855,E-1199,North West,34,1154,A-level,unemployed
HH-LONDON-3168,E-1186,South West,33,3918,GCSE,unemployed
HH-EAST-3098,E-1176,Yorkshire,58,664,PhD,student
HH-SOUTH-8568,E-1026,North East,23,85393,No formal qualification,employed
HH-NORTH-3496,E-1027,Wales,46,4928,A-level,student
HH-YORKSHIRE-6390,E-1026,Yorkshire,82,37236,GCSE,retired
HH-LONDON-5756,E-1090,West Midlands,65,72276,GCSE,employed
HH-WALES-7598,E-1029,North West,39,2746,GCSE,unemployed
HH-WALES-9468,E-1150,East Midlands,72,1763,PhD,student
HH-NORTH-6104,E-1016,Wales,36,114014,Master,employed
HH-SOUTH-7685,E-1022,North East,83,1434,Degree,unemployed
HH-LONDON-8873,E-1041,Yorkshire,19,2366,Degree,student
HH-LONDON-3458,E-1150,Yorkshire,38,23147,Degree,retired
HH-SOUTH-9795,E-1045,North West,55,38272,No formal qualification,retired
HH-SOUTH-2408,E-1045,South East,54,5615,GCSE,unemployed
HH-NORTH-7605,E-1095,West Midlands,48,9358,No formal qualification,unemployed
HH-NORTH-7602,E-1074,West Midlands,35,7299,A-level,unemployed
HH-EAST-5876,E-1188,South East,73,99989,A-level,employed
HH-NORTH-9459,E-1070,Yorkshire,20,77361,GCSE,employed
HH-WALES-1736,E-1057,North East,69,4344,Master,unemployed
HH-WALES-9404,E-1105,Scotland,24,7034,A-level,student
HH-WALES-7999,E-1046,North West,23,8090,No formal qualification,unemployed
HH-WALES-2018,E-1049,Wales,37,51582,Master,employed
HH-WEST-2753,E-1114,North West,79,4014,Degree,student
HH-NORTH-9307,E-1065,London,19,3512,No formal qualification,student
HH-LONDON-8891,E-1036,West Midlands,40,2159,No formal qualification,student
HH-SOUTH-4959,E-1072,Scotland,16,4792,Degree,student
HH-SCOTLAND-8344,E-1155,Wales,37,5681,GCSE,unemployed
HH-LONDON-7589,E-1178,South East,66,109954,GCSE,employed
HH-SOUTH-6598,E-1035,South East,54,8084,Degree,unemployed
HH-LONDON-1182,E-1033,East Midlands,24,108148,Degree,employed
HH-WEST-4473,E-1178,South West,61,101260,GCSE,employed
HH-WALES-4776,E-1005,North West,46,8454,GCSE,student
HH-WALES-7995,E-1182,Wales,41,3743,Degree,unemployed
HH-SOUTH-4777,E-1151,Wales,52,16978,PhD,retired
HH-LONDON-9594,E-1046,South West,26,4208,Master,student
HH-WEST-2800,E-1045,North East,20,407,Master,unemployed
HH-SCOTLAND-5886,E-1144,London,26,4935,A-level,student
HH-WALES-7569,E-1137,North East,39,36575,Master,employed
HH-WALES-8856,E-1112,London,58,21313,No formal qualification,employed
HH-NORTH-5909,E-1113,London,60,10388,Degree,retired
HH-NORTH-9318,E-1043,North West,26,5635,A-level,student
HH-SOUTH-4962,E-1072,London,68,4223,Master,unemployed
HH-SOUTH-8207,E-1145,West Midlands,60,27064,GCSE,retired
HH-LONDON-6654,E-1171,London,81,15427,A-level,retired
HH-SOUTH-8160,E-1153,North West,60,2181,A-level,student
HH-WALES-1265,E-1020,Scotland,21,1502,Master,student
HH-EAST-1513,E-1117,East Midlands,75,5641,A-level,unemployed
HH-YORKSHIRE-8696,E-1038,North East,50,39947,A-level,retired
HH-LONDON-2464,E-1036,East Midlands,75,1575,No formal qualification,unemployed
HH-EAST-3438,E-1075,North West,47,5369,GCSE,unemployed
HH-NORTH-5363,E-1012,West Midlands,55,27732,GCSE,retired
HH-WEST-2324,E-1084,London,16,10086,GCSE,retired
HH-NORTH-6481,E-1138,Yorkshire,51,1903,A-level,student
HH-NORTH-3176,E-1031,London,64,15015,No formal qualification,retired
HH-SOUTH-7781,E-1163,South West,58,23479,No formal qualification,employed
HH-WALES-3339,E-1154,Yorkshire,27,9361,A-level,student
HH-WEST-5333,E-1125,London,51,32069,Master,retired
HH-NORTH-4850,E-1177,North East,80,51434,PhD,employed
HH-YORKSHIRE-1211,E-1062,West Midlands,48,9797,No formal qualification,unemployed
HH-SCOTLAND-9173,E-1178,Wales,27,2245,PhD,unemployed
HH-NORTH-6473,E-1053,East Midlands,51,1,Master,student
HH-SOUTH-3806,E-1112,North East,44,51530,No formal qualification,employed
HH-SCOTLAND-8579,E-1129,West Midlands,61,67477,GCSE,employed
HH-WEST-3756,E-1123,South West,18,54906,GCSE,employed
HH-WALES-8410,E-1018,South East,25,5492,Master,unemployed
HH-SOUTH-4977,E-1164,South East,55,5998,GCSE,student
HH-WALES-4460,E-1132,Scotland,58,7682,GCSE,unemployed
HH-SOUTH-9191,E-1036,London,59,38138,Master,retired
HH-WEST-1140,E-1031,Wales,17,3286,PhD,unemployed
HH-WEST-3686,E-1159,Scotland,70,5430,No formal qualification,unemployed
HH-EAST-1321,E-1096,South West,48,31570,No formal qualification,retired
HH-WALES-1206,E-1050,South East,28,9385,No formal qualification,student
HH-SOUTH-8735,E-1130,London,83,5130,PhD,unemployed
HH-NORTH-5134,E-1033,North West,30,48324,No formal qualification,employed
HH-WEST-6077,E-1163,South West,25,20417,Degree,employed
HH-YORKSHIRE-8258,E-1171,Scotland,54,90133,A-level,employed
HH-EAST-7036,E-1059,Yorkshire,78,86182,GCSE,employed
HH-EAST-3234,E-1090,South East,47,1177,Degree,student
HH-WALES-6778,E-1004,North West,48,6356,Degree,unemployed
HH-SCOTLAND-3697,E-1041,East Midlands,75,2863,No formal qualification,student
HH-EAST-4389,E-1136,Wales,59,94085,A-level,employed
HH-NORTH-2379,E-1118,South West,51,26710,GCSE,retired
HH-WEST-2809,E-1109,North West,18,39213,PhD,retired
HH-NORTH-4871,E-1160,East Midlands,41,30255,Master,retired
HH-WEST-1123,E-1108,Scotland,63,9826,No formal qualification,unemployed
HH-LONDON-6006,E-1067,South West,61,9601,No formal qualification,student
HH-WALES-2447,E-1092,London,46,117548,Degree,employed
HH-NORTH-5343,E-1053,North West,67,7392,No formal qualification,student
HH-EAST-4974,E-1046,London,16,9723,PhD,unemployed
HH-EAST-3518,E-1123,Scotland,85,2128,No formal qualification,unemployed
HH-YORKSHIRE-1355,E-1056,Wales,43,15993,GCSE,retired
HH-EAST-4976,E-1026,Wales,32,4852,Degree,unemployed
HH-NORTH-6610,E-1086,Wales,48,702,A-level,student
HH-WEST-2591,E-1041,London,57,6535,Master,unemployed
HH-EAST-6474,E-1186,South East,62,14912,PhD,retired
HH-WEST-5236,E-1048,Scotland,83,32899,Degree,retired
HH-EAST-6477,E-1151,South East,55,44450,No formal qualification,employed
HH-SOUTH-7086,E-1130,Scotland,75,6762,No formal qualification,unemployed
HH-NORTH-4478,E-1148,South East,36,659,No formal qualification,student
HH-WALES-5706,E-1157,Yorkshire,66,97122,Master,employed
HH-NORTH-7229,E-1066,South East,35,8784,No formal qualification,student
HH-YORKSHIRE-2033,E-1086,Wales,80,115813,PhD,employed
HH-NORTH-7875,E-1064,North East,47,16110,Degree,retired
HH-WALES-4342,E-1186,Scotland,79,3335,Degree,student
HH-YORKSHIRE-8275,E-1069,North East,60,13360,Degree,retired
HH-LONDON-1955,E-1030,Yorkshire,24,11704,PhD,retired
HH-WALES-7911,E-1122,Scotland,39,61,PhD,student
HH-NORTH-6189,E-1153,East Midlands,34,4762,PhD,student
HH-WEST-3668,E-1148,East Midlands,68,35607,Master,retired
HH-LONDON-7438,E-1165,South West,84,9142,No formal qualification,student
HH-SOUTH-3236,E-1132,Scotland,18,2733,Degree,student
HH-SCOTLAND-6068,E-1100,North West,64,30456,A-level,employed
HH-YORKSHIRE-4291,E-1042,North East,57,87314,GCSE,employed
HH-LONDON-1387,E-1079,Yorkshire,84,101973,A-level,employed
HH-WALES-2238,E-1072,North East,35,6881,No formal qualification,unemployed
HH-WEST-6109,E-1005,West Midlands,45,27312,PhD,retired
HH-YORKSHIRE-6226,E-1152,Wales,73,9737,PhD,unemployed
HH-SOUTH-4836,E-1055,Scotland,72,5744,Master,unemployed
HH-NORTH-5298,E-1196,North East,23,14493,Degree,retired
HH-YORKSHIRE-2379,E-1097,West Midlands,47,38357,Degree,retired
HH-YORKSHIRE-3156,E-1076,Yorkshire,22,108890,PhD,employed
HH-YORKSHIRE-5290,E-1018,North West,72,23206,PhD,retired
HH-EAST-6056,E-1104,Scotland,41,36721,A-level,retired
HH-LONDON-2707,E-1153,North East,20,21007,Degree,employed
HH-EAST-6153,E-1084,London,62,14214,PhD,retired
HH-EAST-9107,E-1184,South East,28,7534,Master,unemployed
HH-LONDON-5990,E-1011,Wales,81,47305,Degree,employed
HH-NORTH-9579,E-1163,Scotland,66,4990,A-level,unemployed
HH-SCOTLAND-1134,E-1143,London,59,1998,Degree,student
HH-WEST-2107,E-1090,Scotland,35,57898,Degree,employed
HH-NORTH-5982,E-1123,North East,81,61699,Master,employed
HH-WEST-3000,E-1097,North East,28,4792,No formal qualification,unemployed
HH-SOUTH-9631,E-1021,South West,23,25573,A-level,employed
HH-NORTH-7971,E-1180,South West,36,39071,No formal qualification,employed
HH-SOUTH-8921,E-1162,North West,39,18199,A-level,retired
HH-SOUTH-7924,E-1038,South West,70,17185,PhD,retired
HH-NORTH-8230,E-1038,Scotland,58,2333,PhD,student
HH-EAST-7290,E-1139,Yorkshire,82,3955,No formal qualification,student
HH-SCOTLAND-3717,E-1181,Wales,63,6819,PhD,unemployed
HH-WALES-9874,E-1039,Scotland,24,112212,Master,employed
HH-SCOTLAND-6887,E-1028,Yorkshire,25,5704,Master,student
HH-YORKSHIRE-8519,E-1103,Yorkshire,65,4917,Master,unemployed
HH-NORTH-5993,E-1005,Yorkshire,62,11803,PhD,retired
HH-NORTH-6372,E-1010,North East,67,23363,No formal qualification,retired
HH-WEST-9520,E-1125,East Midlands,60,936,No formal qualification,unemployed
HH-WEST-2410,E-1042,Wales,83,7040,PhD,student
HH-EAST-7058,E-1123,East Midlands,76,53900,Master,employed
HH-LONDON-5540,E-1198,North West,17,27563,Master,retired
HH-EAST-6849,E-1109,London,74,92802,Degree,employed
HH-NORTH-6833,E-1170,North East,82,82066,A-level,employed
HH-SCOTLAND-3383,E-1002,London,28,106014,Degree,employed
HH-SOUTH-6635,E-1030,South East,78,9400,No formal qualification,student
HH-SOUTH-1621,E-1118,West Midlands,66,20147,No formal qualification,retired
HH-SOUTH-8672,E-1055,London,58,20568,PhD,retired
HH-SOUTH-1540,E-1041,Yorkshire,54,5799,No formal qualification,unemployed
HH-YORKSHIRE-2659,E-1181,South East,32,5947,GCSE,student
HH-YORKSHIRE-5848,E-1103,Wales,39,7521,GCSE,unemployed
HH-WEST-5431,E-1066,London,69,4860,A-level,student
HH-EAST-4976,E-1059,South East,61,26269,GCSE,retired
HH-NORTH-6520,E-1113,North West,36,15173,No formal qualification,retired
HH-NORTH-4222,E-1090,North West,62,110472,GCSE,employed
HH-YORKSHIRE-8324,E-1134,Wales,37,8142,PhD,student
HH-YORKSHIRE-5844,E-1021,Wales,46,37671,No formal qualification,retired
HH-LONDON-6374,E-1006,Wales,72,9898,Degree,unemployed
HH-SCOTLAND-2606,E-1031,Scotland,36,5505,A-level,unemployed
HH-SOUTH-7380,E-1131,Yorkshire,61,21216,Degree,retired
HH-NORTH-7749,E-1027,North West,57,4001,Master,student
HH-EAST-2892,E-1087,South West,18,5480,Master,student
HH-YORKSHIRE-2314,E-1124,London,51,4339,Master,unemployed
HH-SOUTH-7625,E-1166,London,69,10478,No formal qualification,retired
HH-YORKSHIRE-6740,E-1042,East Midlands,18,25212,Degree,retired
HH-NORTH-4871,E-1175,South West,56,3133,Degree,unemployed
HH-SOUTH-8357,E-1005,North East,49,5913,No formal qualification,unemployed
HH-NORTH-9707,E-1136,South East,46,79123,Degree,employed
HH-WEST-9285,E-1105,North West,54,16940,No formal qualification,retired
HH-YORKSHIRE-3686,E-1096,North West,36,1588,Master,student
HH-NORTH-9050,E-1004,North West,50,4727,Master,unemployed
HH-SCOTLAND-8809,E-1168,Yorkshire,70,31665,Master,retired
HH-LONDON-5272,E-1091,Scotland,48,36681,GCSE,retired
HH-YORKSHIRE-8256,E-1047,Scotland,69,1433,Master,unemployed
HH-SOUTH-4124,E-1041,London,22,2422,PhD,student
HH-YORKSHIRE-1288,E-1142,Yorkshire,71,8732,GCSE,unemployed
HH-SOUTH-3746,E-1144,London,42,1714,GCSE,unemployed
HH-WALES-5730,E-1043,Yorkshire,58,38501,PhD,retired
HH-LONDON-9939,E-1050,North West,31,10213,No formal qualification,retired
HH-WEST-9249,E-1186,North East,52,9301,No formal qualification,student
HH-SOUTH-6919,E-1101,South West,65,14915,No formal qualification,retired
HH-SOUTH-2657,E-1063,Yorkshire,57,4033,GCSE,student
HH-NORTH-1593,E-1058,Yorkshire,42,3392,No formal qualification,unemployed
HH-WEST-1087,E-1005,London,26,4733,No formal qualification,student
HH-SCOTLAND-6253,E-1175,North West,20,3655,No formal qualification,student
HH-SOUTH-2706,E-1015,North West,85,12076,No formal qualification,retired
HH-WALES-5203,E-1186,East Midlands,39,51123,GCSE,employed
HH-EAST-5109,E-1124,East Midlands,65,12822,A-level,retired
HH-SOUTH-9452,E-1085,London,68,2541,Master,student
HH-LONDON-5740,E-1070,West Midlands,65,22901,A-level,retired
HH-WALES-9815,E-1006,London,44,9121,No formal qualification,unemployed
HH-SCOTLAND-6348,E-1136,South West,20,90983,No formal qualification,employed
HH-SOUTH-9155,E-1134,North East,50,107592,Degree,employed
HH-EAST-1993,E-1037,East Midlands,39,107260,PhD,employed
HH-EAST-9595,E-1159,Wales,36,39597,GCSE,retired
HH-SOUTH-3365,E-1068,South East,64,103549,A-level,employed
HH-LONDON-5786,E-1035,North East,50,29787,Master,retired
HH-EAST-6909,E-1156,South East,31,2152,GCSE,student
HH-LONDON-4798,E-1086,West Midlands,76,8750,Degree,student
HH-SOUTH-8472,E-1009,East Midlands,80,1714,No formal qualification,unemployed
HH-LONDON-6826,E-1046,South East,72,118863,GCSE,employed
HH-WALES-3477,E-1110,North East,71,20974,GCSE,retired
HH-WALES-2713,E-1116,West Midlands,82,19656,No formal qualification,retired
HH-WALES-3042,E-1157,West Midlands,36,65227,A-level,employed
HH-WALES-6469,E-1109,West Midlands,29,1968,PhD,student
HH-YORKSHIRE-8389,E-1128,London,39,27075,Degree,retired
HH-SCOTLAND-5493,E-1015,Yorkshire,17,20734,Degree,retired
HH-WALES-7236,E-1184,North East,42,4978,GCSE,unemployed
HH-WEST-6274,E-1036,East Midlands,73,712,GCSE,unemployed
HH-SOUTH-8480,E-1065,North East,32,7106,Degree,student
HH-WALES-5349,E-1116,South East,79,744,A-level,student
HH-YORKSHIRE-4203,E-1192,Scotland,63,4567,No formal qualification,unemployed
HH-SOUTH-5622,E-1147,Scotland,33,1221,No formal qualification,unemployed
HH-NORTH-6553,E-1196,Yorkshire,19,4111,No formal qualification,student
HH-YORKSHIRE-8073,E-1166,South West,66,7122,GCSE,student
HH-NORTH-6902,E-1114,North West,35,5071,A-level,unemployed
HH-NORTH-8799,E-1020,East Midlands,82,22910,PhD,retired
HH-LONDON-5912,E-1078,East Midlands,28,93832,A-level,employed
HH-LONDON-3624,E-1092,South East,75,2033,A-level,student
HH-SOUTH-7661,E-1125,East Midlands,74,9370,A-level,student
HH-YORKSHIRE-3493,E-1059,Yorkshire,45,19849,Master,retired
HH-NORTH-3445,E-1057,South East,83,4591,GCSE,student
HH-SCOTLAND-3589,E-1094,Scotland,62,9395,A-level,student
HH-YORKSHIRE-5836,E-1182,London,80,2917,A-level,student
HH-LONDON-5875,E-1054,East Midlands,85,5529,GCSE,student
HH-WEST-5508,E-1069,West Midlands,68,1010,GCSE,unemployed
HH-SCOTLAND-2220,E-1189,Scotland,46,3648,No formal qualification,unemployed
HH-EAST-4697,E-1042,North East,17,162,A-level,unemployed
HH-SOUTH-3912,E-1047,West Midlands,35,19184,PhD,retired
HH-SOUTH-6250,E-1186,South East,31,469,A-level,student
HH-WALES-4733,E-1083,North East,72,7091,A-level,student
HH-WALES-9271,E-1077,South East,27,33651,No formal qualification,retired
HH-LONDON-4480,E-1069,South West,26,2398,GCSE,unemployed
HH-SOUTH-6450,E-1055,West Midlands,50,4025,A-level,unemployed
HH-SOUTH-6387,E-1092,North East,28,111685,A-level,employed
HH-LONDON-5562,E-1080,South West,38,1076,GCSE,unemployed
HH-SOUTH-8023,E-1168,South West,46,2790,PhD,student
HH-YORKSHIRE-7895,E-1078,West Midlands,81,38218,Master,retired
